Question ID,Answer
108416,"[('sisyphus', 0.025), ('hanuman', 0.020200000000000003), ('ganesha', 0.011277777777777779), ('theseus', 0.0005), ('isaiah', 0.0005), ('horus', 0.0005), ('max_weber', 0.0003333333333333333), ('hermes', 0.0003333333333333333), ('melampus', 0.0003333333333333333), ('anansi', 0.0003333333333333333), ('epic_of_gilgamesh', 0.0003333333333333333)]"
10850,"[('friedrich_nietzsche', 0.0505), ('max_weber', 0.05025), ('david_hume', 0.025), ('dionysus', 0.00125), ('ruth_benedict', 0.0011666666666666668), ('milton_friedman', 0.0010833333333333333), ('martin_heidegger', 0.0010595238095238095), ('george_berkeley', 0.001), ('albert_bandura', 0.001), ('john_stuart_mill', 0.001), ('immanuel_kant', 0.0008333333333333333)]"
109452,"[('john_maynard_keynes', 0.05), ('phillips_curve', 0.05), ('john_stuart_mill', 0.034333333333333334), ('jeremy_bentham', 0.025533333333333335), ('diwali', 0.020000000000000004), ('karl_marx', 0.003), ('thorstein_veblen', 0.0025), ('upanishads', 0.002), ('franz_boas', 0.0018333333333333333), ('abraham_maslow', 0.0017000000000000001), ('alfred_adler', 0.0015)]"
109543,"[('the_structure_of_scientific_revolutions', 0.020000000000000004), ('pragmatism', 0.0018333333333333333), ('civilization_and_its_discontents', 0.0005), ('john_stuart_mill', 0.0003333333333333333), ('georg_simmel', 0.0003333333333333333), ('beyond_good_and_evil', 0.00025), ('john_locke', 0.00014285714285714284), ('max_weber', 0), ('great_zimbabwe', 0), ('donatism', 0), ('indra', 0)]"
11046,"[('john_stuart_mill', 0.0015), ('karl_marx', 0.001), ('john_rawls', 0.001), ('george_berkeley', 0.0005), ('friedrich_nietzsche', 0.0005), ('ruth_benedict', 0.0005), ('cognitive_dissonance', 0.0005), ('agni', 0.0003333333333333333), ('albert_bandura', 0.0003333333333333333), ('anomie', 0.0003333333333333333), ('ganesha', 0.0003333333333333333)]"
111111,"[('heracles', 0.051250000000000004), ('bellerophon', 0.04566666666666667), ('sisyphus', 0.025500000000000002), ('santeria', 0.020000000000000004), ('melampus', 0.017583333333333336), ('ronald_coase', 0.002125), ('freyja', 0.0015), ('thomas_hobbes', 0.0014), ('hera', 0.001090909090909091), ('either/or', 0.001), ('epicurus', 0.001)]"
11158,"[('orinoco', 0.018750000000000003), ('the_republic_(plato)', 0.0033333333333333335), ('atacama_desert', 0.001), ('pragmatism', 0.001), ('stoicism', 0.001), ('druze', 0.001), ('rosh_hashanah', 0.001), ('atalanta', 0.001), ('sikhism', 0.001), ('sukkot', 0.001), ('irrawaddy_river', 0.0008333333333333333)]"
11417,"[('averroes', 0.05), ('bali', 0.03575), ('ishtar', 0.025), ('seychelles', 0.0067), ('atacama_desert', 0.0010833333333333333), ('coming_of_age_in_samoa', 0.001), ('sri_lanka', 0.001), ('lake_malawi', 0.001), ('baldr', 0.0008333333333333333), ('lake_tanganyika', 0.0008333333333333333), ('indra', 0.0005)]"
11578,"[('emile_durkheim', 0.033666666666666664), ('phillips_curve', 0.033666666666666664), ('carl_rogers', 0.025), ('ruth_benedict', 0.01705952380952381), ('jeremy_bentham', 0.016666666666666666), ('either/or', 0.005916666666666666), ('fear_and_trembling', 0.0012499999999999998), ('pragmatism', 0.0009761904761904761), ('tractatus_logico-philosophicus', 0.0006666666666666666), ('john_rawls', 0.0006666666666666666), ('ethics_(book)', 0.0005)]"
116501,"[('hera', 0.025), ('the_consolation_of_philosophy', 0.0025), ('hades', 0.0023666666666666667), ('tantalus', 0.002), ('tlaloc', 0.002), ('horus', 0.0018333333333333333), ('hephaestus', 0.0016666666666666666), ('dionysus', 0.0015), ('poseidon', 0.0013714285714285716), ('indra', 0.00125), ('john_dewey', 0.001)]"
117082,"[('guru_nanak', 0.033666666666666664), ('epicurus', 0.002916666666666667), ('john_locke', 0.00125), ('either/or', 0.001), ('anansi', 0.001), ('franz_boas', 0.001), ('immanuel_kant', 0.0008333333333333333), ('heinrich_schliemann', 0.0005833333333333333), ('averroes', 0.0005833333333333333), ('ronald_coase', 0.0005625000000000001), ('karl_marx', 0.0005)]"
11753,"[('stoicism', 0.025), ('phillips_curve', 0.001), ('abraham_maslow', 0.0008333333333333333), ('jainism', 0.0006666666666666666), ('max_weber', 0.0005), ('either/or', 0.0005), ('william_james', 0.0005), ('george_santayana', 0.0005), ('anomie', 0.00036666666666666667), ('tezcatlipoca', 0.0003333333333333333), ('martin_heidegger', 0.0003333333333333333)]"
118482,"[('hades', 0.051250000000000004), ('tezcatlipoca', 0.04181428571428571), ('sukkot', 0.03333333333333333), ('moksha', 0.020000000000000004), ('ishtar', 0.0021666666666666666), ('tlaloc', 0.0021666666666666666), ('horus', 0.002125), ('quetzalcoatl', 0.0020499999999999997), ('george_berkeley', 0.002), ('john_stuart_mill', 0.002), ('athena', 0.002)]"
11914,"[('critique_of_pure_reason', 0.001), ('the_republic_(plato)', 0.0006666666666666666), ('immanuel_kant', 0.0005833333333333333), (""arrow's_impossibility_theorem"", 0.0005), ('martin_heidegger', 0.0005), ('bronislaw_malinowski', 0.0005), ('david_hume', 0.0005), ('karl_marx', 0.0003333333333333333), ('robert_nozick', 0.0003333333333333333), ('the_sickness_unto_death', 0.0003333333333333333), ('upanishads', 0.0003333333333333333)]"
11942,"[('a_theory_of_justice', 0.052000000000000005), ('albert_bandura', 0.02616666666666667), ('anomie', 0.025783333333333335), ('bystander_effect', 0.025), ('robert_nozick', 0.00425), ('john_stuart_mill', 0.00175), ('jeremy_bentham', 0.0017333333333333335), ('georg_wilhelm_friedrich_hegel', 0.0016000000000000003), ('john_locke', 0.0015), ('margaret_mead', 0.001342857142857143), ('coming_of_age_in_samoa', 0.0013333333333333333)]"
12026,"[('emile_durkheim', 0.05), ('georg_wilhelm_friedrich_hegel', 0.020000000000000004), ('peter_abelard', 0.00175), ('david_hume', 0.0013333333333333333), ('john_locke', 0.001), ('sisyphus', 0.001), ('george_santayana', 0.001), ('alfred_adler', 0.00075), ('immanuel_kant', 0.0006666666666666666), ('heimdallr', 0.0005), ('krishna', 0.0005)]"
12033,"[('the_protestant_ethic_and_the_spirit_of_capitalism', 0.08720000000000001), ('tantalus', 0.03333333333333333), ('pragmatism', 0.02153333333333334), ('agni', 0.016666666666666666), ('critique_of_pure_reason', 0.0015), ('the_consolation_of_philosophy', 0.0012000000000000001), ('nominalism', 0.001), ('comparative_advantage', 0.001), ('william_james', 0.001), ('lake_tanganyika', 0.001), ('georg_wilhelm_friedrich_hegel', 0.0009166666666666665)]"
12054,"[('martin_heidegger', 0.025500000000000002), ('milton_friedman', 0.001), ('stoicism', 0.001), ('alfred_adler', 0.001), ('hannah_arendt', 0.001), ('anomie', 0.001), ('friedrich_hayek', 0.001), ('john_locke', 0.001), ('daniel', 0.001), ('gunnar_myrdal', 0.001), ('averroes', 0.001)]"
12061,"[('phillips_curve', 0.025), ('franz_boas', 0.003), ('alfred_adler', 0.0025), ('averroes', 0.002), ('ferdinand_de_saussure', 0.002), ('alfred_marshall', 0.002), ('john_locke', 0.0018333333333333333), ('max_weber', 0.0015), ('bronislaw_malinowski', 0.0015), ('hannah_arendt', 0.0013333333333333333), ('georg_wilhelm_friedrich_hegel', 0.0013333333333333333)]"
12075,"[('abraham_maslow', 0.017499999999999998), ('milton_friedman', 0.008499999999999999), ('george_berkeley', 0.003), ('martin_heidegger', 0.00125), ('indra', 0.001), ('horus', 0.001), ('laffer_curve', 0.0005), ('marcel_mauss', 0.0005), ('ptah', 0.0005), ('athena', 0.0005), ('bystander_effect', 0.0005)]"
120974,"[('great_zimbabwe', 0.025), ('horus', 0.00125), ('clifford_geertz', 0.001), ('heinrich_schliemann', 0.001), ('huitzilopochtli', 0.001), ('kaaba', 0.001), ('lake_malawi', 0.001), ('hades', 0.00075), ('hypnos', 0.00075), ('thomas_hobbes', 0.0007), ('atalanta', 0.0007)]"
121856,"[('brahma', 0.02066666666666667), ('heracles', 0.003833333333333333), ('hermes', 0.0021666666666666666), ('bellerophon', 0.0015928571428571428), ('baldr', 0.0013666666666666669), ('artemis', 0.0013333333333333333), ('hathor', 0.00125), ('romulus_and_remus', 0.001), ('krishna', 0.0008690476190476189), ('tlaloc', 0.0008333333333333333), ('poseidon', 0.0008)]"
122073,"[('the_structure_of_scientific_revolutions', 0.014285714285714285), ('immanuel_kant', 0.0015), ('pragmatism', 0.00125), ('critique_of_pure_reason', 0.001), ('tractatus_logico-philosophicus', 0.001), ('david_hume', 0.001), ('margaret_mead', 0.0005), ('friedrich_hayek', 0.0005), ('apology_(plato)', 0.0005), ('marcel_mauss', 0.0005), ('thomas_hobbes', 0.0005)]"
122080,"[('georg_wilhelm_friedrich_hegel', 0.05), ('john_locke', 0.03333333333333333), ('david_hume', 0.025), ('stoicism', 0.001), ('william_james', 0.001), ('the_sickness_unto_death', 0.001), ('the_structure_of_scientific_revolutions', 0.0008333333333333333), ('zoroastrianism', 0.0005), ('tantalus', 0.0005), ('yom_kippur', 0.0005), ('immanuel_kant', 0.0005)]"
12292,"[('hades', 0.07211111111111113), ('hypnos', 0.05939444444444445), ('hermes', 0.052666666666666674), ('athena', 0.051000000000000004), ('hera', 0.050583333333333334), ('thomas_hobbes', 0.03353333333333333), ('poseidon', 0.028233333333333336), ('hephaestus', 0.002416666666666667), ('heracles', 0.00175), ('cadmus', 0.0013666666666666669), ('agni', 0.0013333333333333333)]"
12320,"[('thoth', 0.0251), ('athena', 0.020000000000000004), ('heracles', 0.016666666666666666), ('tlaloc', 0.0015833333333333333), ('hermes', 0.00125), ('hathor', 0.00125), ('donatism', 0.001), ('hypnos', 0.001), ('ganesha', 0.001), ('freyja', 0.001), ('the_consolation_of_philosophy', 0.00075)]"
123634,"[('phillips_curve', 0.07550000000000001), ('john_locke', 0.033666666666666664), ('thorstein_veblen', 0.03358333333333333), ('georg_wilhelm_friedrich_hegel', 0.026000000000000002), ('coming_of_age_in_samoa', 0.025500000000000002), ('an_essay_concerning_human_understanding', 0.025), ('david_hume', 0.025), ('bronislaw_malinowski', 0.0011666666666666665), ('brahma', 0.001), ('averroes', 0.001), ('franz_boas', 0.001)]"
12460,"[('stanley_milgram', 0.002), ('janus', 0.001825), ('thoth', 0.00125), ('taliesin', 0.001), ('anansi', 0.001), ('hephaestus', 0.0008333333333333333), ('ishtar', 0.0006666666666666666), ('cybele', 0.0006666666666666666), ('alfred_marshall', 0.0006666666666666666), ('friedrich_hayek', 0.0006000000000000001), ('albert_bandura', 0.0005)]"
12726,"[('bellerophon', 0.06666666666666667), ('hypnos', 0.051000000000000004), ('ganesha', 0.05), ('agni', 0.03358333333333333), ('irrawaddy_river', 0.03333333333333333), ('freyja', 0.021000000000000005), ('ahura_mazda', 0.020500000000000004), ('huitzilopochtli', 0.02016666666666667), ('yom_kippur', 0.020000000000000004), ('enlil', 0.00275), ('horus', 0.00125)]"
12817,"[('ishtar', 0.025), ('freyja', 0.025), ('zoroastrianism', 0.022950000000000005), ('hanuman', 0.016833333333333332), ('manichaeism', 0.0018666666666666666), ('sisyphus', 0.0010333333333333334), ('tantalus', 0.001), ('cadmus', 0.001), ('melampus', 0.001), ('atacama_desert', 0.0008333333333333333), ('jainism', 0.00075)]"
12999,"[('cadmus', 0.025), ('ishtar', 0.001), ('epicurus', 0.0005), ('tantalus', 0.0005), ('tlaloc', 0.0005), ('quetzalcoatl', 0.0005), ('poseidon', 0.0005), ('guru_nanak', 0.0005), ('hades', 0.00045), ('atacama_desert', 0.0004), ('brahma', 0.0003333333333333333)]"
13125,"[('huitzilopochtli', 0.03499523809523809), ('cadmus', 0.03333333333333333), ('ganesha', 0.025750000000000002), ('quetzalcoatl', 0.0252), ('hades', 0.021752631578947374), ('enki', 0.02066666666666667), ('tezcatlipoca', 0.016976190476190478), ('tlaloc', 0.0025833333333333333), ('rosh_hashanah', 0.002333333333333333), ('guru_nanak', 0.00215), ('bronislaw_malinowski', 0.002)]"
13167,"[('agni', 0.017), ('anansi', 0.0022500000000000003), ('hephaestus', 0.0016761904761904763), ('artemis', 0.0013095238095238095), ('theseus', 0.001), ('diomedes', 0.001), ('heracles', 0.0008333333333333333), ('baldr', 0.0007), ('bali', 0.0006666666666666666), ('loki', 0.0006666666666666666), ('ishtar', 0.0005833333333333333)]"
13195,"[('ganesha', 0.0367), ('ishtar', 0.03378333333333333), ('ronald_coase', 0.03333333333333333), ('hermes', 0.025500000000000002), ('thoth', 0.025361111111111112), ('hephaestus', 0.02525), ('hypnos', 0.02158333333333334), ('enki', 0.021250000000000005), ('brahma', 0.017166666666666667), ('anansi', 0.017166666666666667), ('janus', 0.0015)]"
13293,"[('artemis', 0.017551190476190474), ('krishna', 0.016866666666666665), ('indra', 0.01680952380952381), ('baldr', 0.01680952380952381), ('pragmatism', 0.016666666666666666), ('anansi', 0.0009166666666666666), ('tezcatlipoca', 0.0008), ('rama', 0.0006666666666666666), ('george_berkeley', 0.0005), ('thorstein_veblen', 0.0005), ('enlil', 0.0005)]"
163618,"[('yom_kippur', 0.012472222222222223), ('rosh_hashanah', 0.0025), ('beyond_good_and_evil', 0.0015), ('isaiah', 0.0005833333333333333), ('hades', 0.0005), ('deirdre', 0.0005), ('karl_marx', 0.0005), ('abraham_maslow', 0.0005), ('clifford_geertz', 0.0005), ('georg_wilhelm_friedrich_hegel', 0.0005), ('tractatus_logico-philosophicus', 0.0005)]"
188314,"[('the_republic_(plato)', 0.0252), ('abraham_maslow', 0.001), ('georg_wilhelm_friedrich_hegel', 0.001), ('huitzilopochtli', 0.001), ('william_james', 0.001), ('the_consolation_of_philosophy', 0.001), ('anansi', 0.001), ('the_sickness_unto_death', 0.0007), ('civilization_and_its_discontents', 0.0007), ('immanuel_kant', 0.0006000000000000001), ('pragmatism', 0.0005)]"
