Question ID,Answer
107982,"[('dubliners', 0.1005), ('wuthering_heights', 0.08010000000000002), ('thomas_gray', 0.07525), ('sophocles', 0.07507692307692307), ('the_rape_of_the_lock', 0.050333333333333334), ('the_temple_of_the_golden_pavilion', 0.050071428571428565), ('catch_22', 0.05), ('an_enemy_of_the_people', 0.031035897435897436), (""midnight's_children"", 0.025500000000000002), ('naguib_mahfouz', 0.014376623376623376), ('the_waste_land', 0.0013333333333333333)]"
108213,"[('sister_carrie', 0.060826984126984125), ('jabberwocky', 0.05), ('evelyn_waugh', 0.034333333333333334), ('jorge_luis_borges', 0.012576923076923078), ('the_tale_of_genji', 0.0020833333333333333), ('stephen_crane', 0.002), ('sophocles', 0.0015833333333333333), ('pygmalion_(play)', 0.0015833333333333333), ('jack_london', 0.0015833333333333333), ('the_ambassadors', 0.0015075757575757575), ('miss_julie', 0.0015)]"
108745,"[('edward_albee', 0.10189682539682542), ('julio_cortazar', 0.10185952380952384), ('alexander_pope', 0.08562777777777779), ('an_enemy_of_the_people', 0.08550470751852332), ('orlando_furioso', 0.0799004329004329), ('milan_kundera', 0.07683770396270398), ('one_hundred_years_of_solitude', 0.06945396825396828), ('death_of_a_salesman', 0.06865116550116551), ('william_wordsworth', 0.06635952380952381), ('a_portrait_of_the_artist_as_a_young_man', 0.05981876600102407), (""midnight's_children"", 0.05445458937198068)]"
108878,"[('adam_bede_(character)', 0.06199583333333333), ('the_wild_duck', 0.05700000000000001), (""who's_afraid_of_virginia_woolf?"", 0.05625000000000001), ('glengarry_glen_ross', 0.05383333333333334), ('the_turn_of_the_screw', 0.05356374269005847), ('theodore_dreiser', 0.053000000000000005), ('the_iceman_cometh', 0.05286904761904762), ('laurence_sterne', 0.052500000000000005), ('nabokov', 0.051726190476190474), (""all_the_king's_men"", 0.051333333333333335), ('death_comes_for_the_archbishop', 0.03503333333333333)]"
109200,"[('the_house_of_the_spirits', 0.15350000000000003), ('cymbeline', 0.13575833333333331), ('william_wordsworth', 0.10644285714285717), ('ethan_frome', 0.10412023809523811), ('the_tin_drum', 0.10370000000000001), ('the_mayor_of_casterbridge', 0.10369523809523812), ('emma', 0.10310833333333339), ('the_frogs', 0.1030666666666667), ('silas_marner', 0.10287500000000002), ('the_trial', 0.10279285714285719), ('the_plague', 0.10270833333333335)]"
110467,"[('medea', 0.10732142857142858), ('an_american_tragedy', 0.10590238095238096), ('volpone', 0.10516666666666667), ('my_antonia', 0.10508333333333333), ('antigone_(sophocles)', 0.10383333333333336), ('the_idiot', 0.09337704968944102), (""midnight's_children"", 0.07134251207729468), ('beowulf', 0.06986215538847118), ('the_house_of_mirth', 0.06945097939885177), ('hart_crane', 0.06087857142857143), ('john_steinbeck', 0.05601634199134199)]"
112616,"[('sinclair_lewis', 0.11198535860274995), ('the_ambassadors', 0.10476666666666667), ('an_enemy_of_the_people', 0.10474660514923671), ('arthur_miller', 0.10438055555555557), ('jack_kerouac', 0.1036666666666667), ('anne_bradstreet', 0.10306858974358975), (""eugene_o'neill"", 0.07195757575757576), ('love_in_the_time_of_cholera', 0.0703677344877345), ('stephen_crane', 0.05519999999999999), ('henry_wadsworth_longfellow', 0.0452107142857143), ('thomas_hardy', 0.04149358974358974)]"
116403,"[('the_trial', 0.21625324675324675), ('the_mayor_of_casterbridge', 0.18430119047619042), ('emma', 0.15698544137022397), ('cymbeline', 0.15114642857142857), ('four_quartets', 0.13936666666666667), ('great_expectations', 0.13768503302253304), ('ethan_frome', 0.13253697691197688), ('a_portrait_of_the_artist_as_a_young_man', 0.1289541986687148), ('three_sisters_(play)', 0.128622619047619), ('silas_marner', 0.12463888888888894), ('the_master_and_margarita', 0.12065317460317465)]"
120148,"[('the_comedy_of_errors', 0.005267857142857142), ('pride_and_prejudice', 0.005250000000000001), ('absalom,_absalom!', 0.005000000000000001), ('the_trial', 0.004449999999999999), ('thomas_hardy', 0.004183333333333333), ('beowulf_(hero)', 0.0038333333333333336), ('the_master_and_margarita', 0.0038055555555555555), ('milan_kundera', 0.003757575757575758), ('antigone_(sophocles)', 0.003666666666666667), ('light_in_august', 0.00356965811965812), ('august_strindberg', 0.0035)]"
121401,"[('cormac_mccarthy', 0.06666666666666667), (""midnight's_children"", 0.05), ('jane_eyre_(character)', 0.05), ('a_farewell_to_arms', 0.05), ('hart_crane', 0.04000000000000001), ('howl', 0.03333333333333333), ('to_the_lighthouse', 0.025), ('the_frogs', 0.015428571428571427), ('an_american_tragedy', 0.001), ('emily_dickinson', 0.001), (""july's_people"", 0.001)]"
121422,"[('an_american_tragedy', 0.05075), ('invisible_man', 0.03463382352941177), (""a_connecticut_yankee_in_king_arthur's_court"", 0.03380952380952381), (""midnight's_children"", 0.026301054018445326), ('sister_carrie', 0.017416666666666667), ('sons_and_lovers', 0.011330012077294687), ('ralph_ellison', 0.0029000000000000002), ('emily_dickinson', 0.0026666666666666666), ('kidnapped_(novel)', 0.0022500000000000003), ('mrs_dalloway', 0.0022), ('the_house_of_the_seven_gables', 0.0021666666666666666)]"
121457,"[('alexander_pope', 0.1208277777777778), ('henry_fielding', 0.10414523809523811), ('kenzaburo_oe', 0.10258333333333333), ('langston_hughes', 0.07899821428571432), ('david_foster_wallace', 0.07028571428571428), ('willa_cather', 0.06984285714285715), ('oscar_wilde', 0.06966666666666667), (""jun'ichiro_tanizaki"", 0.0695), ('edgar_allan_poe', 0.069), ('william_shakespeare', 0.05470238095238097), ('daniel_defoe', 0.054535714285714285)]"
121842,"[('orion_(mythology)', 0.10954329004329003), ('richard_cory', 0.10225000000000001), ('manuel_puig', 0.1021150793650794), ('john_steinbeck', 0.10180681818181818), ('nikolai_gogol', 0.10116949620427883), ('william_makepeace_thackeray', 0.10083333333333334), ('lolita', 0.10033333333333334), ('silas_marner', 0.06965833333333336), ('daniel_defoe', 0.06958452380952383), ('an_enemy_of_the_people', 0.06841903943417105), ('thomas_hardy', 0.06820000000000001)]"
123326,"[('an_enemy_of_the_people', 0.10279719837614576), ('sister_carrie', 0.06780399267399267), ('brave_new_world', 0.06018214285714286), ('saul_bellow', 0.05566666666666667), ('pygmalion_(play)', 0.052083333333333336), (""the_handmaid's_tale"", 0.051069444444444445), ('madame_bovary', 0.04797179487179487), ('emma', 0.0425380341880342), ('silas_marner', 0.0374), ('langston_hughes', 0.03679583333333333), ('daniel_deronda', 0.036418358395989975)]"
138516,"[('the_cherry_orchard', 0.20137619047619046), ('nathaniel_hawthorne', 0.20099999999999998), ('sons_and_lovers', 0.10095362318840578), ('johann_wolfgang_von_goethe', 0.05358333333333334), ('the_misanthrope', 0.0517), (""a_connecticut_yankee_in_king_arthur's_court"", 0.050333333333333334), ('ethan_frome', 0.03420357142857143), ('phillis_wheatley', 0.034), ('daniel_deronda', 0.033666666666666664), ('jane_eyre', 0.027333333333333334), ('cymbeline', 0.02691666666666667)]"
139608,"[('a_raisin_in_the_sun', 0.3857539682539683), ('anna_karenina', 0.3690612044817927), ('wuthering_heights', 0.3564306489262371), ('miguel_de_cervantes', 0.33533333333333337), ('cry,_the_beloved_country', 0.29689304671936256), ('orion_(mythology)', 0.15279920634920635), ('sophocles', 0.1360202131202131), ('a_room_with_a_view', 0.11949476190476191), ('hera', 0.10365000000000002), ('death_of_a_salesman', 0.08639124486624489), ('the_heart_is_a_lonely_hunter', 0.08613333333333337)]"
141260,"[('cadmus', 0.051000000000000004), (""eugene_o'neill"", 0.050333333333333334), ('john_donne', 0.05025), ('major_barbara', 0.050100000000000006), ('maya_angelou', 0.05005555555555556), ('a_shropshire_lad', 0.05), ('anne_bradstreet', 0.034083333333333334), ('jorge_luis_borges', 0.0335), ('four_quartets', 0.03333333333333333), ('w._b._yeats', 0.03333333333333333), ('a._e._housman', 0.026000000000000002)]"
141792,"[('nabokov', 0.05), ('hart_crane', 0.034208333333333334), ('erich_maria_remarque', 0.03383333333333333), ('my_antonia', 0.025), ('the_sorrows_of_young_werther', 0.013500000000000002), ('jane_eyre', 0.002), ('doris_lessing', 0.002), ('hedda_gabler', 0.0018333333333333333), ('the_age_of_innocence', 0.0015), ('love_in_the_time_of_cholera', 0.0015), ('ambrose_bierce', 0.0013333333333333333)]"
144774,"[('haruki_murakami', 0.06807142857142856), ('ezra_pound', 0.05336666666666667), ('absalom,_absalom!', 0.051000000000000004), ('cymbeline', 0.050840909090909096), ('pierre_corneille', 0.05), ('johann_wolfgang_von_goethe', 0.03422619047619048), ('jane_eyre', 0.033933333333333336), ('henry_wadsworth_longfellow', 0.026366666666666667), ('william_golding', 0.026044444444444446), ('ben_jonson', 0.02574166666666667), ('j._m._coetzee', 0.02033333333333334)]"
145327,"[('a_raisin_in_the_sun', 0.05166666666666667), ('miguel_angel_asturias', 0.051000000000000004), ('margaret_atwood', 0.05028333333333333), ('kubla_khan', 0.05), ('falstaff', 0.05), ('jane_eyre', 0.034708333333333334), ('lysistrata', 0.034616666666666664), ('dylan_thomas', 0.034166666666666665), (""uncle_tom's_cabin"", 0.033666666666666664), ('cadmus', 0.03333333333333333), ('the_little_foxes', 0.02566666666666667)]"
145334,"[('ethan_frome', 0.05235231990231991), ('lysistrata', 0.05226666666666667), ('catch_22', 0.051015873015873014), ('the_house_of_the_seven_gables', 0.0505), ('the_ambassadors', 0.037205194805194804), ('mario_vargas_llosa', 0.03361666666666666), ('the_count_of_monte_cristo', 0.017667832167832166), ('adam_bede_(character)', 0.015819047619047618), ('an_american_tragedy', 0.014318589743589745), ('sons_and_lovers', 0.009805619818777714), ('arms_and_the_man', 0.004200000000000001)]"
148099,"[('christopher_marlowe', 0.06714285714285716), ('sophocles', 0.05057142857142857), ('lolita', 0.0505), (""sean_o'casey"", 0.0505), ('thomas_gray', 0.0505), ('the_waste_land', 0.0504), ('the_temple_of_the_golden_pavilion', 0.050333333333333334), ('henry_wadsworth_longfellow', 0.050325), ('the_rivals', 0.05025), ('franz_kafka', 0.05), ('mrs_dalloway', 0.05)]"
148848,"[('my_antonia', 0.0505), ('emma', 0.05007692307692308), ('things_fall_apart', 0.05), ('all_my_sons', 0.05), ('harold_pinter', 0.05), ('medea', 0.05), ('antigone_(sophocles)', 0.05), ('a_raisin_in_the_sun', 0.05), ('john_steinbeck', 0.05), ('a_room_with_a_view', 0.03353333333333333), ('cry,_the_beloved_country', 0.03333333333333333)]"
150815,"[('a_portrait_of_the_artist_as_a_young_man', 0.07410566925695011), (""uncle_tom's_cabin"", 0.05416666666666667), ('the_waste_land', 0.05301190476190478), ('the_temple_of_the_golden_pavilion', 0.05253333333333334), ('thomas_gray', 0.052500000000000005), ('lolita', 0.0522), ('mrs_dalloway', 0.05206666666666668), ('anne_bradstreet', 0.05206410256410257), (""sean_o'casey"", 0.05123333333333333), ('the_rivals', 0.05093333333333333), ('franz_kafka', 0.05)]"
155666,"[('the_turn_of_the_screw', 0.051199999999999996), (""who's_afraid_of_virginia_woolf?"", 0.051000000000000004), ('the_wild_duck', 0.051000000000000004), ('theodore_dreiser', 0.0505), ('glengarry_glen_ross', 0.0505), (""all_the_king's_men"", 0.050333333333333334), ('laurence_sterne', 0.05), ('nabokov', 0.05), ('the_iceman_cometh', 0.05), ('death_comes_for_the_archbishop', 0.03333333333333333), ('sinclair_lewis', 0.02525)]"
156429,"[('a._e._housman', 0.002333333333333333), ('ezra_pound', 0.0023095238095238095), ('spoon_river_anthology', 0.0021111111111111113), ('william_wordsworth', 0.0020833333333333333), ('emily_dickinson', 0.0017000000000000001), ('sonnets_from_the_portuguese', 0.0015333333333333334), ('a_clockwork_orange', 0.0015333333333333334), ('saul_bellow', 0.0015), ('gertrude_stein', 0.0014166666666666668), ('d._h._lawrence', 0.0013666666666666669), ('adam_bede_(character)', 0.0013333333333333333)]"
157234,"[('stephen_crane', 0.10750952380952383), ('cat_on_a_hot_tin_roof', 0.05), ('d._h._lawrence', 0.019376190476190477), ('william_wordsworth', 0.004166666666666667), ('ezra_pound', 0.004033333333333333), ('henry_miller', 0.0036984126984126986), ('the_trial', 0.0034761904761904765), ('henry_james', 0.0031575757575757575), ('maxim_gorky', 0.0031261904761904764), ('jean_genet', 0.0030595238095238097), ('a._e._housman', 0.003)]"
160636,"[('clifford_odets', 0.08617619047619049), ('the_day_of_the_locust', 0.084125), ('manuel_puig', 0.05243333333333334), ('j._m._coetzee', 0.05026785714285715), ('erich_maria_remarque', 0.03614285714285714), ('bertolt_brecht', 0.0355), ('the_mayor_of_casterbridge', 0.025569444444444447), ('arthur_miller', 0.004160256410256411), ('john_milton', 0.004083333333333334), ('fathers_and_sons_(novel)', 0.0030833333333333338), ('jane_eyre', 0.002916666666666667)]"
162162,"[('jack_kerouac', 0.09266666666666667), ('maya_angelou', 0.06869166666666668), ('harold_pinter', 0.06808333333333334), ('t._s._eliot', 0.06753333333333333), ('doris_lessing', 0.06716666666666667), ('the_heart_is_a_lonely_hunter', 0.05322777777777778), ('sinclair_lewis', 0.05316490683229814), ('salman_rushdie', 0.053000000000000005), ('george_eliot', 0.05297619047619048), ('mario_vargas_llosa', 0.052520634920634926), ('the_count_of_monte_cristo', 0.05156666666666667)]"
162176,"[('erich_maria_remarque', 0.18393333333333334), ('silas_marner', 0.1535595238095238), ('the_heart_is_a_lonely_hunter', 0.15210000000000004), ('the_grapes_of_wrath', 0.15183333333333335), ('pygmalion_(play)', 0.15175000000000002), ('candide', 0.15110000000000004), ('franz_kafka', 0.15100000000000002), ('oliver_goldsmith', 0.15085), ('a_good_man_is_hard_to_find_(short_story)', 0.15050000000000002), ('falstaff', 0.15050000000000002), ('she_stoops_to_conquer', 0.126)]"
162526,"[(""a_connecticut_yankee_in_king_arthur's_court"", 0.33514285714285713), ('madame_bovary', 0.3003549783549783), ('jane_eyre', 0.2752083333333333), ('one_hundred_years_of_solitude', 0.2522178571428571), ('silas_marner', 0.2519444444444444), ('cry,_the_beloved_country', 0.25122549019607837), ('to_the_lighthouse', 0.25081111111111104), ('brave_new_world', 0.25078999999999996), ('the_tin_drum', 0.20212500000000003), ('emma', 0.20120105401844537), ('henry_fielding', 0.2005909090909091)]"
162568,"[('la_belle_dame_sans_merci', 0.057233333333333344), ('william_wordsworth', 0.05416666666666666), ('an_enemy_of_the_people', 0.05233490583490585), ('the_ambassadors', 0.05210000000000001), ('fathers_and_sons_(novel)', 0.05145), ('orion_(mythology)', 0.051261904761904765), ('george_bernard_shaw', 0.05075), ('haruki_murakami', 0.050625), ('the_master_and_margarita', 0.02382500000000001), ('henry_fielding', 0.023000631313131313), ('langston_hughes', 0.017833333333333333)]"
164402,"[('joseph_conrad', 0.10153333333333332), ('manuel_puig', 0.07709848484848485), (""jun'ichiro_tanizaki"", 0.0525), ('madame_bovary', 0.05157692307692307), ('james_agee', 0.05131111111111111), ('d._h._lawrence', 0.05101666666666667), ('willa_cather', 0.035258441558441565), ('the_house_of_mirth', 0.035231149682717434), ('miguel_angel_asturias', 0.034333333333333334), ('alexander_pushkin', 0.034166666666666665), ('a_clockwork_orange', 0.03333333333333333)]"
164479,"[('the_rime_of_the_ancient_mariner', 0.10049999999999999), ('hermann_hesse', 0.09999999999999999), ('the_frogs', 0.07525), (""a_connecticut_yankee_in_king_arthur's_court"", 0.06666666666666667), ('to_the_lighthouse', 0.051333333333333335), ('cry,_the_beloved_country', 0.05060119047619048), ('jane_eyre', 0.05030555555555556), ('silas_marner', 0.050290909090909094), ('brave_new_world', 0.05024358974358975), ('madame_bovary', 0.05016666666666667), ('one_hundred_years_of_solitude', 0.05)]"
164521,"[('lolita', 0.2015), ('manuel_puig', 0.2013), ('richard_cory', 0.201), ('william_makepeace_thackeray', 0.20083333333333334), ('daniel_defoe', 0.13611666666666664), ('hera', 0.13353333333333334), ('pablo_neruda', 0.12661825396825396), ('orion_(mythology)', 0.10201825396825397), ('august_strindberg', 0.10066666666666668), ('joseph_conrad', 0.05192142857142858), ('miss_julie', 0.051833333333333335)]"
165277,"[('notes_from_underground', 0.10332619047619049), ('henry_fielding', 0.1018905844155844), ('annabel_lee', 0.1015), ('william_golding', 0.08765277777777779), ('naguib_mahfouz', 0.08295757575757576), ('hard_times', 0.06845238095238095), ('the_master_and_margarita', 0.06749761904761907), ('gao_xingjian', 0.05468333333333334), ('maya_angelou', 0.05362619047619048), (""eugene_o'neill"", 0.05309090909090909), ('john_donne', 0.053021428571428574)]"
165697,"[('light_in_august', 0.1007625), ('the_house_of_the_spirits', 0.051500000000000004), ('henry_james', 0.050666666666666665), ('pablo_neruda', 0.0505), ('rudyard_kipling', 0.025500000000000002), ('samuel_beckett', 0.02525), ('the_master_builder', 0.0042499999999999994), ('medea', 0.0037500000000000003), ('arms_and_the_man', 0.0035), (""july's_people"", 0.0032833333333333334), ('doris_lessing', 0.0031666666666666666)]"
167524,"[('the_rape_of_the_lock', 0.0502), (""midnight's_children"", 0.025), ('naguib_mahfouz', 0.014285714285714285), ('pale_fire', 0.0015333333333333334), ('a_portrait_of_the_artist_as_a_young_man', 0.0013333333333333333), ('evelyn_waugh', 0.00125), ('silas_marner', 0.0011666666666666668), ('wuthering_heights', 0.0011), ('an_american_tragedy', 0.001), ('friedrich_schiller', 0.001), ('the_hollow_men', 0.001)]"
168910,"[('anthony_burgess', 0.03483333333333333), ('the_frogs', 0.0045000000000000005), ('robinson_crusoe', 0.0045000000000000005), ('ezra_pound', 0.0042833333333333334), ('arthur_conan_doyle', 0.004083333333333334), ('daniel_defoe', 0.0037023809523809522), ('all_quiet_on_the_western_front', 0.0033932489923869233), ('the_importance_of_being_earnest', 0.0033666666666666667), ('yasunari_kawabata', 0.0033650793650793656), ('maya_angelou', 0.003325), ('mrs_dalloway', 0.0032833333333333334)]"
170436,"[('cymbeline', 0.20120000000000002), ('sylvia_plath', 0.13533333333333333), ('death_comes_for_the_archbishop', 0.13423333333333332), ('thomas_mann', 0.10209682539682541), ('isaac_bashevis_singer', 0.10200000000000001), ('joseph_conrad', 0.10133750000000001), ('arthur_conan_doyle', 0.10108333333333334), ('the_count_of_monte_cristo', 0.08054285714285717), ('nikolai_gogol', 0.06850555555555558), ('kazuo_ishiguro', 0.020401111111111113), ('thornton_wilder', 0.004666666666666668)]"
170933,"[('four_quartets', 0.10233452380952382), ('louisa_may_alcott', 0.10111904761904762), ('a_portrait_of_the_artist_as_a_young_man', 0.10072500000000002), ('a._e._housman', 0.05392424242424243), ('giovanni_boccaccio', 0.05216666666666667), (""midnight's_children"", 0.05214646464646465), ('octavio_paz', 0.051833333333333335), ('alexander_pope', 0.05112619047619048), ('major_barbara', 0.0505), ('the_tale_of_genji', 0.0505), (""uncle_tom's_cabin"", 0.050333333333333334)]"
171304,"[('the_master_and_margarita', 0.051000000000000004), ('haruki_murakami', 0.034291666666666665), ('jack_london', 0.027340909090909096), ('j._m._coetzee', 0.020625000000000004), ('theseus', 0.005000000000000001), ('dylan_thomas', 0.0041), ('arthur_miller', 0.003958333333333334), ('fathers_and_sons_(novel)', 0.0038333333333333336), ('john_dryden', 0.0037595238095238094), ('virginia_woolf', 0.0036666666666666666), ('jack_kerouac', 0.0036666666666666666)]"
172564,"[('jane_austen', 0.053250000000000006), ('salman_rushdie', 0.05171666666666667), ('the_sorrows_of_young_werther', 0.051500000000000004), ('northanger_abbey', 0.03653452380952381), ('daniel_defoe', 0.003666666666666667), ('miguel_de_cervantes', 0.0035), ('wuthering_heights', 0.0031692982456140353), ('candide', 0.003), ('the_house_of_the_spirits', 0.003), ('steppenwolf_(novel)', 0.0027500000000000003), ('george_eliot', 0.00275)]"
173047,"[('gustave_flaubert', 0.15328479853479854), ('mansfield_park', 0.15195), ('naguib_mahfouz', 0.13531969696969698), (""midnight's_children"", 0.12008438735177866), ('northanger_abbey', 0.10292916666666667), ('a_streetcar_named_desire_(play)', 0.10275000000000001), ('william_golding', 0.1024125), ('a_room_with_a_view', 0.10238444444444446), ('an_american_tragedy', 0.10225000000000001), ('lord_jim', 0.10168333333333336), ('shylock', 0.1015)]"
173075,"[('a_streetcar_named_desire_(play)', 0.15250000000000002), ('orion_(mythology)', 0.12041991341991341), (""tess_of_the_d'urbervilles"", 0.10280000000000002), ('thomas_mann', 0.10214285714285715), ('the_age_of_innocence', 0.10200000000000002), ('robert_louis_stevenson', 0.10066666666666668), ('lysistrata', 0.09496904761904763), ('william_blake', 0.06828333333333335), ('nikolai_gogol', 0.0682095238095238), ('the_sorrows_of_young_werther', 0.06816666666666668), ('arthur_rimbaud', 0.06736666666666667)]"
173768,"[('john_dryden', 0.10064285714285715), ('jonathan_swift', 0.10000000000000002), ('daniel_defoe', 0.05241666666666667), ('wuthering_heights', 0.052290909090909096), ('erich_maria_remarque', 0.0514), ('the_heart_is_a_lonely_hunter', 0.0512), ('absalom,_absalom!', 0.0505), ('orion_(mythology)', 0.05024285714285715), ('marcel_proust', 0.05014285714285715), ('the_hollow_men', 0.05), ('in_search_of_lost_time', 0.05)]"
174202,"[('the_trial', 0.05310119047619048), ('d._h._lawrence', 0.03986973114604694), ('brave_new_world', 0.03761821067821068), (""jun'ichiro_tanizaki"", 0.036194444444444446), ('willa_cather', 0.03587424242424243), ('alexander_pope', 0.035833333333333335), ('oscar_wilde', 0.03552142857142857), ('david_foster_wallace', 0.035333333333333335), ('edgar_allan_poe', 0.035333333333333335), ('joseph_conrad', 0.02787480158730159), ('oliver_goldsmith', 0.023062301587301593)]"
174545,"[('oliver_goldsmith', 0.051402777777777776), ('dream_of_the_red_chamber', 0.0045000000000000005), ('henry_fielding', 0.0032250000000000004), ('the_life_and_opinions_of_tristram_shandy,_gentleman', 0.0025833333333333333), ('henry_miller', 0.0022), ('julio_cortazar', 0.0022), ('all_my_sons', 0.0020833333333333333), ('thomas_hardy', 0.002076923076923077), ('cymbeline', 0.002033333333333333), ('invisible_man', 0.002033333333333333), ('geoffrey_chaucer', 0.002)]"
175980,"[('george_eliot', 0.03840833333333333), ('middlemarch', 0.015999956709956707), ('the_tale_of_genji', 0.004325000000000001), ('kate_chopin', 0.003991666666666667), ('nadine_gordimer', 0.0038166666666666666), ('silas_marner', 0.0036904456654456657), ('the_grapes_of_wrath', 0.0035111111111111116), ('virginia_woolf', 0.0035), ('an_american_tragedy', 0.0034500000000000004), ('a_raisin_in_the_sun', 0.0032833333333333334), ('one_hundred_years_of_solitude', 0.003253968253968254)]"
175994,"[('kenzaburo_oe', 0.10060000000000002), ('the_rivals', 0.10025), ('sister_carrie', 0.06741111111111113), ('beowulf_(hero)', 0.052333333333333336), ('orlando_furioso', 0.051500000000000004), ('lord_jim', 0.05103333333333334), ('pablo_neruda', 0.0509), ('giovanni_boccaccio', 0.050833333333333335), ('silent_cry', 0.0505), ('william_makepeace_thackeray', 0.0504), ('anthony_burgess', 0.050333333333333334)]"
176001,"[('sons_and_lovers', 0.1011993695917609), ('ethan_frome', 0.05295549450549451), ('the_grapes_of_wrath', 0.051866666666666665), ('william_golding', 0.050916666666666666), ('wuthering_heights', 0.0360546568627451), ('milan_kundera', 0.03557467532467532), ('adam_bede_(character)', 0.0350145202020202), ('kenzaburo_oe', 0.035), ('the_count_of_monte_cristo', 0.034162337662337665), ('cymbeline', 0.026888095238095242), ('jane_austen', 0.026486111111111113)]"
