Question ID,Answer
107891,"[('portugal', 0.025), ('crimean_war', 0.001142857142857143), ('guelphs_and_ghibellines', 0.001), ('trent_affair', 0.001), ('canossa', 0.001), ('second_vatican_council', 0.001), ('battle_of_lepanto', 0.001), ('girolamo_savonarola', 0.0009583333333333334), ('alexander_ii_of_russia', 0.0009), ('darius_i', 0.0006666666666666666), (""st._bartholomew's_day_massacre"", 0.0006666666666666666)]"
107954,"[('council_of_chalcedon', 0.05775), ('council_of_constance', 0.051533333333333334), ('taiping_rebellion', 0.05), ('charlemagne', 0.020200000000000003), ('marcus_licinius_crassus', 0.0125), ('treaty_of_waitangi', 0.002), ('cleisthenes', 0.0013333333333333333), ('justinian_i', 0.0012000000000000001), ('hanseatic_league', 0.001), ('peterloo_massacre', 0.001), ('missouri_compromise', 0.001)]"
109088,"[('safavid_dynasty', 0.05131666666666667), ('taiping_rebellion', 0.045000000000000005), ('han_dynasty', 0.0026666666666666666), ('carthage', 0.0025833333333333333), ('songhai_empire', 0.0024000000000000002), (""st._bartholomew's_day_massacre"", 0.002), ('parthian_empire', 0.0019500000000000001), ('ghana', 0.0015), ('mali_empire', 0.0015), ('hyksos', 0.0015), ('george_h._pendleton', 0.001)]"
109781,"[('whiskey_rebellion', 0.02525), ('peterloo_massacre', 0.025), ('jamaica', 0.020311111111111113), ('seneca_falls_convention', 0.001), ('pancho_villa', 0.001), ('jawaharlal_nehru', 0.0005), ('easter_rising', 0.0005), ('pepin_the_short', 0.0005), ('council_of_chalcedon', 0.0005), ('songhai_empire', 0.00041666666666666664), ('salvador_allende', 0.0003333333333333333)]"
110908,"[('tammany_hall', 0.03333333333333333), ('john_quincy_adams', 0.026250000000000002), ('george_h._pendleton', 0.025), ('taiping_rebellion', 0.025), ('lewis_cass', 0.0215), ('franklin_pierce', 0.0018666666666666666), ('henry_l._stimson', 0.0016083333333333334), ('black_hawk_war', 0.0015), ('peace_of_westphalia', 0.0013333333333333333), ('ulysses_s._grant', 0.0013333333333333333), ('mikhail_gorbachev', 0.0013333333333333333)]"
115409,"[('seneca_falls_convention', 0.025500000000000002), ('war_of_the_pacific', 0.02525), ('black_hawk_war', 0.02525), ('benjamin_harrison', 0.020533333333333337), ('july_revolution', 0.020200000000000003), ('louis_riel', 0.00175), ('horace_greeley', 0.001), ('james_g._blaine', 0.001), ('whiskey_ring', 0.001), ('safavid_dynasty', 0.001), ('labour_party_(uk)', 0.001)]"
115710,"[('salvador_allende', 0.0505), ('george_wallace', 0.03333333333333333), ('golden_horde', 0.025), ('amelia_earhart', 0.002), ('walter_mondale', 0.0013333333333333333), ('james_a._garfield', 0.001), ('battle_of_trenton', 0.001), ('oliver_cromwell', 0.001), ('girolamo_savonarola', 0.0009583333333333334), ('cyrus_the_great', 0.0008333333333333333), ('council_of_trent', 0.0007)]"
116333,"[('battle_of_the_thames', 0.03333333333333333), ('john_quincy_adams', 0.026250000000000002), ('grover_cleveland', 0.025666666666666664), ('james_monroe', 0.0252), ('eleanor_roosevelt', 0.025), ('martin_van_buren', 0.015095238095238097), ('ulysses_s._grant', 0.004), ('william_mckinley', 0.004), ('salvador_allende', 0.004), ('rutherford_b._hayes', 0.004), ('herbert_hoover', 0.004)]"
116382,"[('platt_amendment', 0.16766666666666666), ('treaty_of_waitangi', 0.16666666666666666), ('wilmot_proviso', 0.125), ('battle_of_plassey', 0.026250000000000002), ('treaty_of_tordesillas', 0.026000000000000002), ('salvador_allende', 0.016666666666666666), ('muhammad_ali_jinnah', 0.014285714285714285), ('cleisthenes', 0.002), ('peterloo_massacre', 0.0016666666666666666), ('teutonic_knights', 0.0013333333333333333), ('truman_doctrine', 0.001)]"
122297,"[('mali_empire', 0.02554385964912281), ('henry_clay', 0.017166666666666667), ('khmer_empire', 0.013444444444444445), ('golden_horde', 0.0015), ('genghis_khan', 0.0013333333333333333), ('july_revolution', 0.001), ('kublai_khan', 0.001), ('council_of_trent', 0.001), ('truman_doctrine', 0.001), ('carthage', 0.001), ('battle_of_trenton', 0.001)]"
122465,"[('william_mckinley', 0.003), ('ulysses_s._grant', 0.0027), ('benjamin_harrison', 0.0019166666666666666), ('wilmot_proviso', 0.0015), ('salvador_allende', 0.0013333333333333333), ('great_northern_war', 0.0012499999999999998), ('grover_cleveland', 0.0011666666666666668), ('jawaharlal_nehru', 0.0010833333333333333), ('clayton_antitrust_act', 0.0010833333333333333), ('chester_a._arthur', 0.001), ('peace_of_westphalia', 0.001)]"
140462,"[('babur', 0.03333333333333333), ('lester_b._pearson', 0.03333333333333333), ('taiping_rebellion', 0.025), ('peterloo_massacre', 0.003), ('tammany_hall', 0.002), ('atlantic_charter', 0.002), ('louis_riel', 0.002), ('teutonic_knights', 0.002), ('congress_of_vienna', 0.002), ('congress_of_berlin', 0.002), ('july_revolution', 0.001)]"
143871,"[('alexander_h._stephens', 0.03383333333333333), ('hanseatic_league', 0.021000000000000005), ('william_tecumseh_sherman', 0.001), ('john_brown_(abolitionist)', 0.001), ('david_livingstone', 0.001), ('dorr_rebellion', 0.001), ('edward_the_confessor', 0.0006666666666666666), ('great_northern_war', 0.0005333333333333334), ('mary_baker_eddy', 0.0005), ('roger_b._taney', 0.0005), (""bernardo_o'higgins"", 0.0005)]"
143885,"[('labour_party_(uk)', 0.025), ('benjamin_disraeli', 0.025), ('manifest_destiny', 0.00625), ('wilmot_proviso', 0.0036666666666666666), ('hartford_convention', 0.0025), ('john_quincy_adams', 0.0025), ('john_marshall', 0.002), ('martin_van_buren', 0.0015833333333333333), ('tammany_hall', 0.0013333333333333333), ('platt_amendment', 0.0013333333333333333), ('magna_carta', 0.001)]"
146013,"[('franklin_pierce', 0.051000000000000004), ('huey_long', 0.033666666666666664), ('stephen_a._douglas', 0.03333333333333333), ('thomas_hart_benton_(politician)', 0.03333333333333333), ('john_foster_dulles', 0.03333333333333333), ('congress_of_berlin', 0.020000000000000004), ('henry_clay', 0.0022500000000000003), ('john_quincy_adams', 0.002), ('john_marshall', 0.0015), ('pierre_trudeau', 0.0015), ('peace_of_westphalia', 0.001)]"
146685,"[('john_marshall', 0.0013333333333333333), ('lewis_cass', 0.0010333333333333332), ('william_howard_taft', 0.001), ('verdun', 0.001), ('benjamin_disraeli', 0.001), ('roger_b._taney', 0.0009444444444444444), ('kwame_nkrumah', 0.00075), ('aaron_burr', 0.0007), ('stephen_a._douglas', 0.0006666666666666666), ('william_ewart_gladstone', 0.0006666666666666666), ('john_foster_dulles', 0.0006666666666666666)]"
147308,"[('james_monroe', 0.020000000000000004), ('erie_canal', 0.002), ('alexander_kerensky', 0.001), ('black_hole_of_calcutta', 0.001), ('hyksos', 0.001), ('aaron_burr', 0.00075), ('huldrych_zwingli', 0.0005), ('ulysses_s._grant', 0.0005), ('paris_commune', 0.0005), ('muhammad_ali_jinnah', 0.0005), ('benjamin_disraeli', 0.0005)]"
147385,"[('oda_nobunaga', 0.020000000000000004), ('hugh_capet', 0.020000000000000004), ('bay_of_pigs_invasion', 0.001), ('alexander_ii_of_russia', 0.001), ('treaty_of_tordesillas', 0.001), ('genghis_khan', 0.0005333333333333334), ('meiji_restoration', 0.0005), ('erie_canal', 0.0005), ('emilio_aguinaldo', 0.0003333333333333333), ('tecumseh', 0.0003333333333333333), ('attila', 0.00025)]"
147427,"[('james_a._garfield', 0.03333333333333333), ('truman_doctrine', 0.03333333333333333), ('gadsden_purchase', 0.03333333333333333), ('hartford_convention', 0.001), ('john_marshall', 0.001), ('amerigo_vespucci', 0.001), ('equal_rights_amendment', 0.0005), ('whiskey_rebellion', 0.0005), ('george_wallace', 0.0005), ('songhai_empire', 0.0002), ('james_monroe', 0.00016666666666666666)]"
148722,"[('lollardy', 0.07550000000000001), ('taiping_rebellion', 0.05), ('songhai_empire', 0.03333333333333333), ('darius_i', 0.03333333333333333), ('adolf_hitler', 0.03333333333333333), ('atahualpa', 0.02525), ('ming_dynasty', 0.0023333333333333335), ('spartacus', 0.002), ('marcus_garvey', 0.002), ('pancho_villa', 0.0015), ('david_lloyd_george', 0.001)]"
149709,"[('black_hole_of_calcutta', 0.054816666666666666), ('prague_spring', 0.0505), ('louis_riel', 0.03333333333333333), ('oregon_trail', 0.03333333333333333), ('battle_of_plassey', 0.0028333333333333335), ('night_of_the_long_knives', 0.0015), ('tammany_hall', 0.0015), ('july_revolution', 0.001), ('songhai_empire', 0.001), ('peterloo_massacre', 0.001), ('roger_b._taney', 0.001)]"
151529,"[('battle_of_bunker_hill', 0.001), ('henry_vii_of_england', 0.0005), ('first_battle_of_bull_run', 0.0005), ('rough_riders', 0.00025), ('battle_of_culloden', 0.00025), (""shays'_rebellion"", 0), ('hanseatic_league', 0), ('henry_morton_stanley', 0), ('edict_of_nantes', 0), ('lollardy', 0), ('lateran_treaty', 0)]"
152390,"[('francisco_vasquez_de_coronado', 0.02346666666666667), ('benjamin_harrison', 0.020500000000000004), ('jacques_cartier', 0.0038333333333333336), ('oda_nobunaga', 0.0023333333333333335), ('great_northern_war', 0.0013333333333333333), ('louis_riel', 0.0013333333333333333), ('pancho_villa', 0.0013333333333333333), ('darius_i', 0.0012000000000000001), (""bernardo_o'higgins"", 0.0011666666666666665), ('chester_a._arthur', 0.001), ('attila', 0.001)]"
153244,"[('porfirio_diaz', 0.03333333333333333), ('chandragupta_maurya', 0.03333333333333333), ('whiskey_rebellion', 0.03333333333333333), ('tammany_hall', 0.025), ('first_triumvirate', 0.025), ('jawaharlal_nehru', 0.014428571428571428), ('william_mckinley', 0.001), ('credit_mobilier_of_america_scandal', 0.0005), ('salvador_allende', 0.0003333333333333333), ('konrad_adenauer', 0.0003333333333333333), ('george_wallace', 0.0003333333333333333)]"
155421,"[('arthur_wellesley,_1st_duke_of_wellington', 0.03333333333333333), ('walter_mondale', 0.0055000000000000005), ('aaron_burr', 0.0015), ('spiro_agnew', 0.001), ('napoleon_iii', 0.001), ('tammany_hall', 0.001), ('indira_gandhi', 0.001), ('martin_van_buren', 0.001), ('benjamin_harrison', 0.0007), ('chester_a._arthur', 0.0005), ('peterloo_massacre', 0.0005)]"
157024,"[('july_revolution', 0.1), ('teutonic_knights', 0.001), ('edward_the_confessor', 0.0005), ('attila', 0.0005), ('second_bank_of_the_united_states', 0.0005), ('benjamin_disraeli', 0.0005), ('justinian_i', 0.0005), ('crimean_war', 0.0003333333333333333), ('jacques_cartier', 0.0003333333333333333), ('edict_of_nantes', 0.00025), ('battle_of_plassey', 0.0002)]"
160531,"[('george_wallace', 0.034666666666666665), ('battle_of_shiloh', 0.033999999999999996), ('john_quincy_adams', 0.020200000000000003), ('thomas_hart_benton_(politician)', 0.020000000000000004), ('kwame_nkrumah', 0.001758823529411765), ('alexander_h._stephens', 0.0011666666666666665), ('brigham_young', 0.001), ('missouri_compromise', 0.001), ('black_panther_party', 0.001), ('konrad_adenauer', 0.001), ('chiang_kai-shek', 0.001)]"
1617,"[('john_wilkes_booth', 0.05), ('trent_affair', 0.0034333333333333334), ('jefferson_davis', 0.002), ('alexander_h._stephens', 0.0016666666666666666), ('david_lloyd_george', 0.0013333333333333333), ('crimean_war', 0.0010769230769230769), ('hadrian', 0.001), ('jacques_cartier', 0.0006666666666666666), ('atahualpa', 0.0005), ('great_northern_war', 0.0005), ('akbar', 0.0005)]"
162743,"[('cyrus_the_great', 0.001), ('battle_of_lepanto', 0.001), ('hyksos', 0.001), ('fourth_crusade', 0.001), ('battle_of_actium', 0.001), ('stephen_a._douglas', 0.0005), ('darius_i', 0.0005), ('john_wycliffe', 0.0005), ('grover_cleveland', 0.0005), ('charlemagne', 0.0003928571428571428), ('hittites', 0.0003333333333333333)]"
163219,"[('teapot_dome_scandal', 0.056892857142857155), ('ulysses_s._grant', 0.034166666666666665), ('alexander_ii_of_russia', 0.03333333333333333), ('wounded_knee_massacre', 0.001), ('credit_mobilier_of_america_scandal', 0.001), ('mikhail_gorbachev', 0.001), ('whiskey_ring', 0.001), ('herbert_hoover', 0.001), ('battle_of_culloden', 0.001), ('jefferson_davis', 0.0008333333333333333), ('battle_of_tannenberg', 0.0006666666666666666)]"
163268,"[('crimean_war', 0.04583333333333334), ('trent_affair', 0.0015), ('ambrose_burnside', 0.001), ('albany_congress', 0.001), ('battle_of_trafalgar', 0.001), ('francisco_vasquez_de_coronado', 0.001), ('mark_antony', 0.0006666666666666666), ('battle_of_lepanto', 0.0006666666666666666), ('lateran_treaty', 0.0005), ('treaty_of_waitangi', 0.0005), ('marcus_licinius_crassus', 0.0005)]"
164339,"[('cleisthenes', 0.002), ('battle_of_austerlitz', 0.0005833333333333333), ('great_northern_war', 0.0005), ('shaka', 0.0005), ('pancho_villa', 0.0005), ('daniel_boone', 0.0005), ('edward_the_confessor', 0.0003333333333333333), ('battle_of_trenton', 0.0003333333333333333), ('bonus_army', 0.0003333333333333333), ('battle_of_actium', 0.0003333333333333333), (""shays'_rebellion"", 0)]"
165921,"[('greenback_party', 0.03383333333333333), ('wilmot_proviso', 0.0012000000000000001), ('horace_greeley', 0.001), ('magna_carta', 0.001), ('labour_party_(uk)', 0.001), (""coxey's_army"", 0.0005833333333333333), ('benjamin_harrison', 0.0005), ('jacquerie', 0.0005), ('rutherford_b._hayes', 0.0005), ('henry_clay', 0.0005), ('long_march', 0.0005)]"
165935,"[('july_revolution', 0.001), ('cyrus_the_great', 0.001), ('paris_commune', 0.001), ('william_tecumseh_sherman', 0.001), ('girolamo_savonarola', 0.001), ('charles_de_gaulle', 0.001), ('battle_of_lepanto', 0.001), ('spartacus', 0.001), ('pancho_villa', 0.001), ('marcus_garvey', 0.001), ('battle_of_actium', 0.001)]"
167475,"[('vitus_bering', 0.034333333333333334), ('war_of_the_spanish_succession', 0.03333333333333333), ('francisco_vasquez_de_coronado', 0.03333333333333333), ('jacquerie', 0.025), ('congress_of_berlin', 0.00125), ('july_revolution', 0.001), ('john_cabot', 0.001), ('james_a._garfield', 0.001), ('hull_house', 0.001), ('manifest_destiny', 0.001), ('john_a._macdonald', 0.001)]"
170415,"[('leon_trotsky', 0.002), ('alexander_ii_of_russia', 0.0015), ('john_cabot', 0.001), (""bernardo_o'higgins"", 0.001), ('william_tecumseh_sherman', 0.001), ('luddite', 0.001), ('tecumseh', 0.001), ('vitus_bering', 0.001), ('fidel_castro', 0.0008333333333333333), ('alexander_h._stephens', 0.0008333333333333333), ('henry_l._stimson', 0.0008333333333333333)]"
173691,"[('william_tecumseh_sherman', 0.025), ('john_sherman', 0.0027500000000000003), ('thomas_hart_benton_(politician)', 0.0022500000000000003), ('george_h._pendleton', 0.002), ('henry_clay', 0.002), ('lewis_cass', 0.0019500000000000001), ('salmon_p._chase', 0.00175), ('jefferson_davis', 0.0016666666666666666), ('henry_l._stimson', 0.0015833333333333333), ('william_jennings_bryan', 0.0015), ('mikhail_gorbachev', 0.0013333333333333333)]"
175924,"[('ulysses_s._grant', 0.03333333333333333), ('treaty_of_tordesillas', 0.03333333333333333), ('clayton_antitrust_act', 0.03333333333333333), ('grover_cleveland', 0.03333333333333333), ('teapot_dome_scandal', 0.002), ('henry_clay', 0.002), ('whiskey_rebellion', 0.0015), ('peterloo_massacre', 0.001), ('william_mckinley', 0.001), ('mark_antony', 0.001), ('greenback_party', 0.001)]"
177177,"[('charles_de_gaulle', 0.03333333333333333), ('wilmot_proviso', 0.017166666666666667), ('ghana', 0.001), ('greenback_party', 0.001), ('william_tecumseh_sherman', 0.001), ('jacquerie', 0.001), ('spartacus', 0.001), ('pancho_villa', 0.001), ('marcus_garvey', 0.001), ('lollardy', 0.0005), ('genghis_khan', 0.0005)]"
179200,"[('alfred_the_great', 0.0015), ('henry_i_of_england', 0.0013333333333333333), ('edward_the_confessor', 0.0013333333333333333), ('charles_martel', 0.0013333333333333333), ('william_jennings_bryan', 0.00125), ('genghis_khan', 0.0012000000000000001), ('darius_i', 0.0011666666666666668), ('lollardy', 0.001), ('roger_b._taney', 0.001), ('labour_party_(uk)', 0.001), ('philip_ii_of_macedon', 0.001)]"
179865,"[('mali_empire', 0.033666666666666664), ('antonio_de_oliveira_salazar', 0.03333333333333333), ('battle_of_trafalgar', 0.03333333333333333), ('vitus_bering', 0.02067619047619048), ('battle_of_the_thames', 0.02033333333333334), ('samuel_de_champlain', 0.002333333333333333), ('zebulon_pike', 0.0017666666666666666), ('war_of_the_spanish_succession', 0.0016666666666666666), ('david_livingstone', 0.0015833333333333333), ('jacques_cartier', 0.0015333333333333334), ('henry_i_of_england', 0.001)]"
183477,"[('eleanor_roosevelt', 0.050333333333333334), ('john_jay', 0.025), ('crimean_war', 0.001), ('roger_b._taney', 0.001), ('david_lloyd_george', 0.001), ('henry_clay', 0.001), ('konrad_adenauer', 0.0006666666666666666), ('july_revolution', 0.0005), ('black_panther_party', 0.0005), ('trent_affair', 0.0005), ('edward_the_confessor', 0.0003333333333333333)]"
183519,"[('kwame_nkrumah', 0.020000000000000004), ('chester_a._arthur', 0.001), ('battle_of_shiloh', 0.001), ('pancho_villa', 0.001), ('third_crusade', 0.0005), ('alexander_kerensky', 0.0005), ('william_walker_(filibuster)', 0.0005), ('adolf_eichmann', 0.0005), ('great_northern_war', 0.0003333333333333333), (""bernardo_o'higgins"", 0.0003333333333333333), ('meiji_restoration', 0.0003333333333333333)]"
183526,"[('chiang_kai-shek', 0.0014999999999999998), ('john_paul_jones', 0.0013333333333333333), ('july_revolution', 0.001), ('ulysses_s._grant', 0.001), ('william_mckinley', 0.001), ('salvador_allende', 0.001), ('battle_of_trenton', 0.001), ('anti-masonic_party', 0.001), ('labour_party_(uk)', 0.001), ('rutherford_b._hayes', 0.001), ('herbert_hoover', 0.001)]"
183589,"[('charles_stewart_parnell', 0.016666666666666666), ('horace_greeley', 0.0015), ('kublai_khan', 0.001), ('mary_baker_eddy', 0.001), ('jane_addams', 0.001), ('muhammad_ali_jinnah', 0.001), ('chandragupta_maurya', 0.001), ('henry_vii_of_england', 0.001), ('william_penn', 0.001), ('samuel_gompers', 0.001), ('konrad_adenauer', 0.001)]"
184275,"[('council_of_chalcedon', 0.020000000000000004), ('justinian_i', 0.020000000000000004), ('mali_empire', 0.003324561403508772), ('khmer_empire', 0.0019166666666666666), ('songhai_empire', 0.0018944444444444445), ('battle_of_plassey', 0.00175), ('paris_commune', 0.0017000000000000001), ('great_northern_war', 0.0015), ('byzantine_empire', 0.0015), ('oda_nobunaga', 0.0015), ('atahualpa', 0.0013333333333333333)]"
184310,"[('maria_theresa', 0.0031666666666666666), ('henry_vii_of_england', 0.001514957264957265), ('guelphs_and_ghibellines', 0.0013333333333333333), ('hanseatic_league', 0.0011666666666666668), ('ulysses_s._grant', 0.001), ('james_a._garfield', 0.001), ('war_of_the_spanish_succession', 0.001), ('oda_nobunaga', 0.001), ('teutonic_knights', 0.001), ('gaius_marius', 0.001), ('charlemagne', 0.0008500000000000001)]"
185549,"[('emilio_aguinaldo', 0.03333333333333333), ('atahualpa', 0.025), ('zebulon_pike', 0.002), ('chandragupta_maurya', 0.0015), ('muhammad_ali_jinnah', 0.0013333333333333333), ('samuel_gompers', 0.0013333333333333333), ('third_crusade', 0.0012000000000000001), ('kublai_khan', 0.001), ('horace_greeley', 0.001), ('mary_baker_eddy', 0.001), ('huldrych_zwingli', 0.001)]"
186165,"[('john_jay', 0.03333333333333333), ('jawaharlal_nehru', 0.025500000000000002), ('jacquerie', 0.025), ('adolf_hitler', 0.003), ('labour_party_(uk)', 0.0015), ('battle_of_caporetto', 0.001), ('council_of_trent', 0.001), ('alexander_kerensky', 0.001), ('treaty_of_brest-litovsk', 0.001), ('benito_mussolini', 0.001), ('georges_clemenceau', 0.001)]"
187852,"[('james_a._garfield', 0.001), ('mali_empire', 0.001), ('pepin_the_short', 0.001), ('charlemagne', 0.001), ('darius_i', 0.0009166666666666666), ('jacques_cartier', 0.0008333333333333333), ('francisco_vasquez_de_coronado', 0.0008333333333333333), ('chester_a._arthur', 0.0006666666666666666), ('peace_of_westphalia', 0.0005833333333333333), ('shaka', 0.0005), ('battle_of_trenton', 0.0005)]"
187887,"[('treaty_of_waitangi', 0.03333333333333333), ('platt_amendment', 0.03333333333333333), ('wilmot_proviso', 0.025), ('khmer_empire', 0.020700000000000003), ('atlantic_charter', 0.003666666666666667), ('henry_l._stimson', 0.0021666666666666666), ('mary_baker_eddy', 0.001), ('peterloo_massacre', 0.001), ('herbert_hoover', 0.001), ('teutonic_knights', 0.001), ('seneca_falls_convention', 0.0007)]"
187894,"[('darius_i', 0.0335), ('songhai_empire', 0.03333333333333333), ('adolf_hitler', 0.03333333333333333), ('lollardy', 0.025500000000000002), ('atahualpa', 0.025), ('seneca_falls_convention', 0.025), ('napoleon_iii', 0.001), ('taiping_rebellion', 0.001), ('charles_martel', 0.0006666666666666666), ('shaka', 0.0005), ('chandragupta_maurya', 0.0005)]"
187915,"[('alexander_ii_of_russia', 0.05), ('william_jennings_bryan', 0.05), ('tammany_hall', 0.03333333333333333), ('clayton_antitrust_act', 0.025), ('henry_vii_of_england', 0.005474358974358976), ('henry_i_of_england', 0.003666666666666666), ('charlemagne', 0.0033000000000000004), ('alfred_the_great', 0.0023333333333333335), ('john_cabot', 0.002), ('philip_ii_of_macedon', 0.002), ('edward_the_confessor', 0.0015)]"
187922,"[('cleisthenes', 0.016892156862745096), ('william_henry_harrison', 0.001), ('martin_van_buren', 0.0008333333333333333), ('hugh_capet', 0.0006000000000000001), ('kublai_khan', 0.0005), ('hadrian', 0.0005), ('oda_nobunaga', 0.0005), ('akbar', 0.0004), ('henry_i_of_england', 0.0003333333333333333), ('spiro_agnew', 0.0003333333333333333), ('maria_theresa', 0.0003333333333333333)]"
187936,"[('crimean_war', 0.014285714285714285), ('henry_clay', 0.0025), ('william_howard_taft', 0.0023333333333333335), ('jefferson_davis', 0.002), ('henry_l._stimson', 0.0019583333333333336), ('franklin_pierce', 0.0018333333333333333), ('rough_riders', 0.0015), ('maximilien_de_robespierre', 0.0015), ('martin_van_buren', 0.0014999999999999998), ('muhammad_ali_jinnah', 0.0013333333333333333), ('chester_a._arthur', 0.001)]"
187950,"[('parthian_empire', 0.03175400641025641), ('darius_i', 0.017750000000000002), ('james_g._blaine', 0.0022500000000000003), ('khmer_empire', 0.0022), ('mali_empire', 0.002157894736842105), ('oliver_cromwell', 0.002), ('chandragupta_maurya', 0.0018333333333333333), ('songhai_empire', 0.0017333333333333335), ('ghana', 0.0015), ('teutonic_knights', 0.0013333333333333333), ('marcus_licinius_crassus', 0.0010833333333333333)]"
187957,"[('john_quincy_adams', 0.02525), ('jamaica', 0.014285714285714285), ('battle_of_actium', 0.00175), ('third_crusade', 0.0013333333333333333), ('battle_of_the_thames', 0.0011250000000000001), ('black_hole_of_calcutta', 0.001), ('battle_of_lepanto', 0.001), ('long_march', 0.001), ('babur', 0.001), ('battle_of_plassey', 0.00075), ('battle_of_trenton', 0.0006761904761904762)]"
187964,"[('peace_of_westphalia', 0.0016666666666666666), ('july_revolution', 0.001), ('chester_a._arthur', 0.001), ('paris_commune', 0.001), ('trent_affair', 0.001), ('battle_of_culloden', 0.001), ('girolamo_savonarola', 0.001), ('battle_of_tannenberg', 0.001), ('battle_of_austerlitz', 0.001), ('battle_of_caporetto', 0.0006666666666666666), ('war_of_the_pacific', 0.0006666666666666666)]"
187971,"[('battle_of_trenton', 0.03333333333333333), ('aaron_burr', 0.021000000000000005), ('adolf_eichmann', 0.0015), ('battle_of_the_coral_sea', 0.001), ('ulysses_s._grant', 0.001), ('david_lloyd_george', 0.001), ('joseph_mccarthy', 0.001), ('tammany_hall', 0.001), ('kwame_nkrumah', 0.001), ('haymarket_affair', 0.001), ('huey_long', 0.001)]"
